STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_de,Demographic indicator,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PL,Poland,2014,,29.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PL,Poland,2015,,29.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PL,Poland,2016,,29.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PL,Poland,2017,,29.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PL,Poland,2018,,29.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PL,Poland,2019,,30.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PL,Poland,2020,,30.2,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PL,Poland,2021,,30.4,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PL,Poland,2022,,30.7,,b,break in time series,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PL,Poland,2023,,30.8,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PT,Portugal,2002,,27.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PT,Portugal,2003,,28.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PT,Portugal,2004,,28.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PT,Portugal,2005,,28.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PT,Portugal,2006,,28.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PT,Portugal,2007,,28.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PT,Portugal,2008,,29.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PT,Portugal,2009,,29.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PT,Portugal,2010,,29.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PT,Portugal,2011,,30.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PT,Portugal,2012,,30.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PT,Portugal,2014,,31.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PT,Portugal,2015,,31.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PT,Portugal,2016,,32.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PT,Portugal,2017,,32.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PT,Portugal,2018,,32.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PT,Portugal,2019,,33.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PT,Portugal,2020,,34.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PT,Portugal,2021,,33.6,,bp,"break in time series, provisional",,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PT,Portugal,2022,,34.4,,bp,"break in time series, provisional",,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,PT,Portugal,2023,,35.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RO,Romania,2002,,27.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RO,Romania,2003,,28.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RO,Romania,2004,,28.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RO,Romania,2005,,28.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RO,Romania,2006,,28.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RO,Romania,2007,,30.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RO,Romania,2008,,29.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RO,Romania,2009,,28.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RO,Romania,2010,,29.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RO,Romania,2011,,29.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RO,Romania,2013,,29.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RO,Romania,2014,,30.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RO,Romania,2015,,30.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RO,Romania,2016,,30.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RO,Romania,2017,,31.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RO,Romania,2018,,31.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RO,Romania,2019,,31.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RO,Romania,2020,,30.6,,e,estimated,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RO,Romania,2021,,30.7,,e,estimated,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RO,Romania,2022,,31.2,,e,estimated,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RO,Romania,2023,,31.5,,e,estimated,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RS,Serbia,2002,,29.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RS,Serbia,2003,,29.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RS,Serbia,2004,,29.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RS,Serbia,2005,,29.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RS,Serbia,2006,,29.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RS,Serbia,2007,,30.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RS,Serbia,2008,,30.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RS,Serbia,2009,,30.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RS,Serbia,2010,,30.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RS,Serbia,2011,,30.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RS,Serbia,2012,,30.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RS,Serbia,2013,,30.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RS,Serbia,2014,,31.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RS,Serbia,2015,,31.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RS,Serbia,2016,,31.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RS,Serbia,2017,,31.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RS,Serbia,2018,,31.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RS,Serbia,2019,,31.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RS,Serbia,2020,,31.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RS,Serbia,2021,,31.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RS,Serbia,2022,,31.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,RS,Serbia,2023,,31.7,,b,break in time series,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SE,Sweden,2002,,33.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SE,Sweden,2003,,33.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SE,Sweden,2004,,34.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SE,Sweden,2005,,34.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SE,Sweden,2006,,34.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SE,Sweden,2008,,35.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SE,Sweden,2009,,35.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SE,Sweden,2010,,35.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SE,Sweden,2011,,35.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SE,Sweden,2012,,35.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SE,Sweden,2013,,35.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SE,Sweden,2014,,35.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SE,Sweden,2015,,36.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SE,Sweden,2016,,36.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SE,Sweden,2017,,36.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SE,Sweden,2018,,36.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SE,Sweden,2019,,36.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SE,Sweden,2020,,37.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SE,Sweden,2021,,36.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SE,Sweden,2022,,36.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SE,Sweden,2023,,37.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SI,Slovenia,2002,,30.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SI,Slovenia,2003,,30.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SI,Slovenia,2004,,30.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SI,Slovenia,2005,,31.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SI,Slovenia,2006,,31.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SI,Slovenia,2007,,31.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SI,Slovenia,2008,,31.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SI,Slovenia,2009,,31.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SI,Slovenia,2010,,31.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SI,Slovenia,2011,,32.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SI,Slovenia,2012,,32.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SI,Slovenia,2013,,32.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SI,Slovenia,2014,,32.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SI,Slovenia,2015,,32.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SI,Slovenia,2016,,32.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SI,Slovenia,2017,,32.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SI,Slovenia,2018,,33.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SI,Slovenia,2019,,33.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SI,Slovenia,2020,,33.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SI,Slovenia,2021,,33.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SI,Slovenia,2022,,34.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SI,Slovenia,2023,,34.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SK,Slovakia,2002,,27.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SK,Slovakia,2003,,27.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SK,Slovakia,2004,,28.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SK,Slovakia,2006,,29.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SK,Slovakia,2007,,29.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SK,Slovakia,2008,,29.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SK,Slovakia,2009,,29.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SK,Slovakia,2010,,30.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SK,Slovakia,2012,,30.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SK,Slovakia,2013,,30.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SK,Slovakia,2014,,30.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SK,Slovakia,2015,,31.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SK,Slovakia,2016,,31.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SK,Slovakia,2017,,31.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SK,Slovakia,2018,,31.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SK,Slovakia,2019,,31.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SK,Slovakia,2020,,31.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SK,Slovakia,2021,,31.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SK,Slovakia,2022,,31.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SK,Slovakia,2023,,31.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,SM,San Marino,2012,,32.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,TR,Türkiye,2003,,27.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,TR,Türkiye,2006,,26.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,TR,Türkiye,2007,,26.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,TR,Türkiye,2008,,26.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,TR,Türkiye,2009,,27.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,TR,Türkiye,2010,,27.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,TR,Türkiye,2011,,27.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,TR,Türkiye,2013,,27.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,TR,Türkiye,2014,,27.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,TR,Türkiye,2015,,27.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,TR,Türkiye,2016,,27.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,TR,Türkiye,2017,,27.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,TR,Türkiye,2018,,27.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,TR,Türkiye,2019,,28.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,TR,Türkiye,2020,,28.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,TR,Türkiye,2022,,28.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,TR,Türkiye,2023,,28.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,UA,Ukraine,2006,,26.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,UA,Ukraine,2007,,26.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,UA,Ukraine,2008,,26.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,UA,Ukraine,2010,,27.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,UA,Ukraine,2011,,27.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,UA,Ukraine,2014,,27.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,UA,Ukraine,2017,,27.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,UA,Ukraine,2018,,27.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,UA,Ukraine,2019,,28.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,UK,United Kingdom,2013,,30.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,UK,United Kingdom,2015,,33.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,XK,Kosovo*,2016,,32.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,XK,Kosovo*,2017,,32.2,,,,,
